,Reaction,Original Flux,Tissue-specific Flux,Difference
5501,DCSPTN1COAtx,0.0,0.0,0.0
5502,DCSPTN1CPT2,0.0,0.0,0.0
5503,DCT,0.0,0.0,0.0
5504,DDPGAm,0.0,0.0,0.0
5505,DEDOLP1_L,0.0,0.0,0.0
5506,DEDOLR_L,0.0,0.0,0.0
5507,DESAT16_2,0.0,0.0,0.0
5508,DESAT18_3,0.0,0.0,0.0
5509,DESAT18_11,0.0,0.0,0.0
5510,DESAT18_5,0.0,0.0,0.0
5511,DESAT18_8,0.0,0.0,0.0
5512,DESAT18_9,0.0,0.0,0.0
5513,DESAT20_1,0.0,0.0,0.0
5514,DESAT20_2,0.0,0.0,0.0
5515,DESAT22_1p,0.0,0.0,0.0
5516,DGAT,0.0,0.0,0.0
5517,DGCHOLtx,96.61229611041499,303.16623950984643,-206.55394339943143
5518,DGK2m,-1.5475296079321594e-13,0.0,-1.5475296079321594e-13
5519,DGNSKm,-1.5475296079321594e-13,0.0,-1.5475296079321594e-13
5520,DGTPtn,0.0,0.0,0.0
5521,DGULND,-527.1044284750541,638.5890106681304,-1165.6934391431846
5522,DHAAt1r,0.0,0.0,0.0
5523,DHCHOLESTANATEtm,0.0,0.0,0.0
5524,DHCR241r,0.0,0.0,0.0
5525,DHCR242r,0.0,0.0,0.0
5526,DHCR243r,0.0,0.0,0.0
5527,DHCR71r,14.457155828709055,0.0,14.457155828709055
5528,DHCR72r,0.0,0.0,0.0
5529,DHCRD1,0.0,0.0,0.0
5530,DHEAStr,0.0,0.0,0.0
5531,DHPR2,0.0,0.0,0.0
5532,DIDPtn,1000.0,1000.0,0.0
5533,DIGALSIDEtg,0.0,0.0,0.0
5534,DINt,-1000.0000000000008,-1.9122116121797643e-13,-1000.0000000000006
5535,DKMPPD,0.0,0.0,0.0
5536,D_LACtm,0.0,-1000.0000000000001,1000.0000000000001
5537,DLNLCGCRNt,0.0,0.0,0.0
5538,DLNLCGt,0.0,0.0,0.0
5539,DM_13_cis_oretn_n,0.0,0.0,0.0
5540,DM_13_cis_retn_n,0.0,0.0,0.0
5541,DM_avite2_c,0.0,0.0,0.0
5542,DM_bvite_c,0.0,0.0,0.0
5543,DM_core7_g,0.0,0.0,0.0
5544,DM_core8_g,0.0,0.0,0.0
5545,DM_datp_m,0.0,0.0,0.0
5546,DM_datp_n,0.0,0.0,0.0
5547,DM_dctp_m,0.0,0.0,0.0
5548,DM_dctp_n,0.0,0.0,0.0
5549,DM_dgtp_m,0.0,0.0,0.0
5550,DM_dgtp_n,0.0,0.0,0.0
5551,DM_dttp_m,0.0,0.0,0.0
5552,DM_dttp_n,0.0,0.0,0.0
5553,DM_ethamp_r,0.0,0.0,0.0
5554,DM_gncore2_g,0.0,0.0,0.0
5555,DM_gpi_sig_r,0.0,0.0,0.0
5556,DM_hretn_n,0.0,0.0,0.0
5557,DM_m3gacpail_prot_hs_r,0.0,0.0,0.0
5558,DM_mem2emgacpail_prot_hs_r,0.0,0.0,0.0
5559,DM_sTn_antigen_g,0.0,0.0,0.0
5560,SK_T_antigen_g,0.0,0.0,0.0
5561,DM_yvite_c,0.0,0.0,0.0
5562,DMHPTCRNt,0.0,0.0,0.0
5563,DMNONCOACRNCPT1,-8.880956564193959e-14,0.0,-8.880956564193959e-14
5564,DNDPt12m,0.0,0.0,0.0
5565,DNDPt19m,418.8267823401837,418.82678234018556,-1.8758328224066645e-12
5566,DNDPt23m,0.0,0.0,0.0
5567,DNDPt24m,-1.5475296079321594e-13,0.0,-1.5475296079321594e-13
5568,DNDPt2m,0.0,0.0,0.0
5569,DNDPt30m,0.0,0.0,0.0
5570,DNDPt31m,0.0,0.0,0.0
5571,DNDPt3m,0.0,0.0,0.0
5572,DNDPt41m,0.0,0.0,0.0
5573,DNDPt44m,0.0,0.0,0.0
5574,DNDPt46m,0.0,0.0,0.0
5575,DNDPt47m,0.0,0.0,0.0
5576,DNDPt48m,0.0,0.0,0.0
5577,DNDPt4m,0.0,0.0,0.0
5578,DNDPt51m,0.0,0.0,0.0
5579,DNDPt53m,0.0,0.0,0.0
5580,DNDPt54m,0.0,0.0,0.0
5581,DNDPt58m,0.0,0.0,0.0
5582,DNDPt7m,0.0,0.0,0.0
5583,DOGULNO1,0.0,0.0,0.0
5584,DOLGLCP_Lter,0.0,0.0,0.0
5585,DOLK_L,0.0,0.0,0.0
5586,DOLMANP_Uter,0.0,0.0,0.0
5587,DOLPH_Ler,0.0,0.0,0.0
5588,DOPABMO_1,0.0,0.0,0.0
5589,DOPAMT,0.0,0.0,0.0
5590,DOPAQNISO1,0.0,0.0,0.0
5591,DOPASFt,0.0,0.0,0.0
5592,DOPASULT,0.0,0.0,0.0
5593,DPGM,0.0,0.0,0.0
5594,DPHMBDCm,0.0,0.0,0.0
5595,DPMVDx,0.0,0.0,0.0
5596,DPPS,0.0,0.0,0.0
5597,DRIBt,0.0,0.0,0.0
5598,DRPA,1000.0,1000.0,0.0
5599,DTTPtn,-1000.0,-1000.0,0.0
5600,DUMPtn,0.0,0.0,0.0
5601,DURIK1m,0.0,0.0,0.0
5602,DURItn,0.0,0.0,0.0
5603,DUTPDPn,0.0,0.0,0.0
5604,EAFLATOXINte,0.0,0.0,0.0
5605,EBASTINEOHte,0.0,0.0,0.0
5606,EBASTINEtr,0.0,0.0,0.0
5607,EBP1r,0.0,0.0,0.0
5608,EBP2r,0.0,0.0,0.0
5609,ECOAH1m,0.0,0.0,0.0
5610,ECOAH1x,0.0,0.0,0.0
5611,EHGLAT2m,0.0,0.0,0.0
5612,EHGLATm,0.0,0.0,0.0
5613,EICOSTETCPT2,0.0,0.0,0.0
5614,EICOSTETCRNt,0.0,0.0,0.0
5615,EICOSTETt,0.0,0.0,0.0
5616,ELAIDCPT1,0.0,13.884504761382638,-13.884504761382638
5617,ELAIDCPT2,0.0,13.884504761382638,-13.884504761382638
5618,ELAIDCRNt,0.0,13.884504761382638,-13.884504761382638
5619,ELAIDt,0.0,0.0,0.0
5620,ENGASE3ly,0.0,0.0,0.0
5621,ENGASEly,0.0,0.0,0.0
5622,ESTRADIOLGLCt,0.0,0.0,0.0
5623,ESTRADIOLGLCt2,0.0,0.0,0.0
5624,ESTRADIOLtr,0.0,0.0,0.0
5625,ESTRIOLGLCtr,0.0,0.0,0.0
5626,ESTRONEGLCtr,0.0,0.0,0.0
5627,ESTSULT,0.0,0.0,0.0
5628,ETHP,0.0,0.0,0.0
5629,ETOHMO,0.0,346.06917983858045,-346.06917983858045
5630,ETOHtx,0.0,0.0,0.0
5631,EX_10fthf_e,0.0,0.0,0.0
5632,EX_1glyc_hs_e,0.0,0.0,0.0
5633,EX_2425dhvitd2_e,0.0,0.0,0.0
5634,EX_2425dhvitd3_e,0.0,0.0,0.0
5635,EX_25hvitd2_e,0.0,0.0,0.0
5636,EX_34dhoxpeg_e,0.0,0.0,0.0
5637,EX_3aib_e,0.0,0.0,0.0
5638,EX_3aib__D_e,466.737601902161,261.4916977732967,205.24590412886425
5639,EX_3mlda_e,0.0,0.0,0.0
5640,EX_4hdebrisoquine_e,0.0,0.0,0.0
5641,EX_4mtolbutamide_e,0.0,0.0,0.0
5642,EX_4nph_e,0.0,0.0,0.0
5643,EX_4nphsf_e,0.0,0.0,0.0
5644,EX_6thf_e,0.0,0.0,0.0
5645,EX_abt_e,708.4755977599846,0.0,708.4755977599846
5646,EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,0.0,0.0,0.0
5647,EX_ach_e,0.0,0.0,0.0
5648,EX_acn13acngalgbside_hs_e,0.0,0.0,0.0
5649,EX_acn23acngalgbside_hs_e,0.0,0.0,0.0
5650,EX_acnacngalgbside_hs_e,0.0,0.0,0.0
5651,EX_acngalacglcgal14acglcgalgluside_hs_e,0.0,0.0,0.0
5652,EX_adprbp_e,0.0,0.0,0.0
5653,EX_adrn_e,0.0,1.3389065479974571,-1.3389065479974571
5654,EX_adrnl_e,0.0,0.0,0.0
5655,EX_aflatoxin_e,0.0,0.0,0.0
5656,EX_ak2lgchol_hs_e,0.0,0.0,0.0
5657,EX_amp_e,0.0,0.0,0.0
5658,EX_apnnox_e,0.0,0.0,0.0
5659,EX_aprgstrn_e,0.0,0.0,0.0
5660,EX_aqcobal_e,0.0,0.0,0.0
5661,EX_arachd_e,0.0,0.0,0.0
5662,EX_ascb__L_e,0.0,0.0,0.0
5663,EX_asp__D_e,0.0,0.0,0.0
5664,EX_atp_e,-1000.0,-1000.0,0.0
5665,EX_bilglcur_e,0.0,0.0,0.0
5666,EX_bilirub_e,0.0,0.0,0.0
5667,EX_camp_e,0.0,0.0,0.0
5668,EX_chsterol_e,0.0,0.0,0.0
5669,EX_cmp_e,0.0,0.0,0.0
5670,EX_co_e,0.0,0.0,0.0
5671,EX_crtsl_e,0.0,0.0,0.0
5672,EX_cspg_a_e,0.0,0.0,0.0
5673,EX_cspg_b_e,0.0,0.0,0.0
5674,EX_cspg_d_e,0.0,0.0,0.0
5675,EX_debrisoquine_e,0.0,0.0,0.0
5676,EX_dgchol_e,0.0,0.0,0.0
5677,EX_dopasf_e,0.0,0.0,0.0
5678,EX_ebastineoh_e,0.0,0.0,0.0
5679,EX_elaid_e,0.0,0.05486331849968215,-0.05486331849968215
5680,EX_estradiol_e,0.0,0.0,0.0
5681,EX_estriolglc_e,0.0,0.0,0.0
5682,EX_estroneglc_e,0.0,0.0,0.0
5683,EX_estrones_e,0.0,0.0,0.0
5684,EX_fuc13galacglcgal14acglcgalgluside_hs_e,0.0,0.0,0.0
5685,EX_fuc14galacglcgalgluside_hs_e,0.0,0.0,0.0
5686,EX_fucacgalfucgalacglcgalgluside_hs_e,0.0,0.0,0.0
5687,EX_fucacngal14acglcgalgluside_hs_e,0.0,0.0,0.0
5688,EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,0.0,0.0,0.0
5689,EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,0.0,0.0,0.0
5690,EX_fucgalfucgalacglcgalgluside_hs_e,0.0,0.0,0.0
5691,EX_galfuc12gal14acglcgalgluside_hs_e,0.0,0.0,0.0
5692,EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,0.0,0.0,0.0
5693,EX_galgalgalthcrm_hs_e,0.0,0.0,0.0
5694,EX_gbside_hs_e,0.0,0.0,0.0
5695,EX_gchola_e,0.0,0.0,0.0
5696,EX_gd1b2_hs_e,0.0,0.0,0.0
5697,EX_glygn2_e,0.0,0.0,0.0
5698,EX_glygn4_e,0.0,0.0,0.0
5699,EX_glygn5_e,0.0,0.0,0.0
5700,EX_gmp_e,0.0,0.0,0.0
5701,EX_gp1c_hs_e,0.0,0.0,0.0
5702,EX_gq1b_hs_e,0.0,0.0,0.0
5703,EX_gthrd_e,0.0,0.0,0.0
5704,EX_gtp_e,0.0,0.0,0.0
5705,EX_h2o2_e,-999.9999999999999,-1000.0,1.1368683772161603e-13
5706,EX_hco3_e,0.0,1000.0,-1000.0
5707,EX_hdca_e,0.0,183.05130324221236,-183.05130324221236
5708,EX_hestratriol_e,0.0,0.0,0.0
5709,EX_hista_e,0.0,0.0,0.0
5710,EX_hpdca_e,0.0,5.554863318499683,-5.554863318499683
5711,EX_idp_e,-1000.0,-1000.0,0.0
5712,EX_inost_e,-1000.0,-1000.0,0.0
5713,EX_ksi_deg1_e,0.0,0.0,0.0
5714,EX_ksii_core2_e,0.0,0.0,0.0
5715,EX_leuktrA4_e,0.0,0.0,0.0
5716,EX_leuktrF4_e,0.0,0.0,0.0
5717,EX_lgnc_e,0.0,1.1548633184996822,-1.1548633184996822
5718,EX_lneldc_e,0.0,0.05486331849968215,-0.05486331849968215
5719,EX_lnlncg_e,0.0,4.574316592498411,-4.574316592498411
5720,EX_mag_hs_e,28.91360300804671,0.0,28.91360300804671
5721,EX_n2m2nmasn_e,0.0,0.0,0.0
5722,EX_ncam_e,0.0,0.0,0.0
5723,EX_no_e,0.0,0.0,0.0
5724,EX_nrpphrsf_e,0.0,0.0,0.0
5725,EX_nrvnc_e,0.0,0.25486331849968213,-0.25486331849968213
5726,EX_o2s_e,-1000.0,-1000.0,0.0
5727,EX_omeprazole_e,0.0,0.0,0.0
5728,EX_pe_hs_e,-999.9999999999999,-999.9999999999999,0.0
5729,EX_peplys_e,0.0,0.0,0.0
5730,EX_pglyc_hs_e,-10.326438642024817,-10.326438642024819,1.7763568394002505e-15
5731,EX_prgstrn_e,0.0,0.0,0.0
5732,EX_prostge1_e,0.0,0.0,0.0
5733,EX_ptdca_e,0.0,1.2396694214876038,-1.2396694214876038
5734,EX_rbt_e,0.0,0.0,0.0
5735,EX_retinol_9_cis_e,0.0,0.0,0.0
5736,EX_retinol_cis_11_e,0.0,0.0,0.0
5737,EX_retn_e,0.0,0.0,0.0
5738,EX_retnglc_e,0.0,0.0,0.0
5739,EX_Rtotal_e,1000.0,1000.0,0.0
5740,EX_s2l2fn2m2masn_e,0.0,0.0,0.0
5741,EX_sl__L_e,0.0,0.0,0.0
5742,EX_sphs1p_e,0.0,0.0,0.0
5743,EX_srtn_e,0.0,0.0,0.0
5744,EX_strch1_e,0.0,0.0,0.0
5745,EX_strch2_e,0.0,0.0,0.0
5746,EX_tag__D_e,0.0,0.0,0.0
5747,EX_tethex3_e,0.0,0.05486331849968215,-0.05486331849968215
5748,EX_tettet6_e,0.0,0.05486331849968215,-0.05486331849968215
5749,EX_thf_e,1000.0,1000.0,0.0
5750,EX_thmtp_e,1000.0,1000.0,0.0
5751,EX_thyox__L_e,0.0,0.0,0.0
5752,EX_tmndnc_e,0.0,1.5937698664971398,-1.5937698664971398
5753,EX_tolbutamide_e,0.0,0.0,0.0
5754,EX_tststerone_e,-1000.0,-1000.0000000000001,1.1368683772161603e-13
5755,EX_tsul_e,466.7376019021611,0.0,466.7376019021611
5756,EX_txa2_e,0.0,0.0,0.0
5757,EX_ump_e,0.0,0.0,0.0
5758,EX_urate_e,999.9999999999998,1000.0,-2.2737367544323206e-13
5759,EX_utp_e,-1000.0000000000001,-1000.0000000000001,0.0
5760,EX_vacc_e,0.0,-9.107883026064844,9.107883026064844
5761,EX_whtststerone_e,0.0,0.0,0.0
5762,EX_xolest_hs_e,0.0,0.0,0.0
5763,EX_xolest2_hs_e,0.0,0.0,0.0
5764,EX_xoltri24_e,0.0,0.0,0.0
5765,EX_xylt_e,0.0,0.0,0.0
5766,EX_yvite_e,0.0,0.0,0.0
5767,F1PGT,0.0,0.0,0.0
5768,FACOAL150,0.0,0.0,0.0
5769,FACOAL180,0.0,0.0,0.0
5770,FACOAL1812_1,0.0,0.0,0.0
5771,FACOAL1813,0.0,0.0,0.0
5772,FACOAL1832,0.0,0.0,0.0
5773,FACOAL191,0.0,0.0,0.0
5774,FACOAL200,0.0,0.0,0.0
5775,FACOAL206,0.0,0.0,0.0
5776,FACOAL224,0.0,0.0,0.0
5777,FACOAL226,0.0,0.0,0.0
5778,FACOAL244_1,0.0,0.0,0.0
5779,FACOAL245_2,0.0,0.0,0.0
5780,FACOAL246_1,0.0,0.0,0.0
5781,FACOAL260,0.0,0.0,0.0
5782,FADDP,0.0,0.0,0.0
5783,FAEL183,0.0,0.0,0.0
5784,FAOXC140,0.0,0.0,0.0
5785,FAOXC150m,0.0,0.0,0.0
5786,FAOXC160,0.0,13.884504761382638,-13.884504761382638
5787,FAOXC161802m,0.0,0.0,0.0
5788,FAOXC16180m,0.0,0.0,0.0
5789,FAOXC170m,0.0,0.0,0.0
5790,FAOXC180,0.0,0.0,0.0
5791,FAOXC1811602m_1,0.0,0.0,0.0
5792,25HVITD2t,0.0,0.0,0.0
5793,CRNCARtm,0.0,0.0,0.0
5794,r2434,-1.296747894958458e-13,0.0,-1.296747894958458e-13
5795,CARN160t_m,144.29109159347536,0.0,144.29109159347536
5796,CARN1819Zt_m,-65.24466750313674,0.0,-65.24466750313674
5797,r2437,0.0,0.0,0.0
5798,FAOXC183803m,0.0,0.0,0.0
5799,r2438,0.0,0.0,0.0
5800,r2447,0.0,0.0,0.0
5801,FAOXC183806x,0.0,0.0,0.0
5802,r2449,0.0,0.0,0.0
5803,r2465_1,0.0,0.0,0.0
5804,FAOXC18480x,0.0,0.0,0.0
5805,FAOXC200180m,0.0,0.0,0.0
5806,FAOXC204184m,0.0,0.0,0.0
5807,r2497,0.0,0.0,0.0
5808,FAOXC2242046m,0.0,0.0,0.0
5809,r2498,0.0,0.0,0.0
5810,r2499,0.0,0.0,0.0
5811,r2501,0.0,0.0,0.0
5812,FAOXC2242046x,0.0,0.0,0.0
5813,r2503,0.0,0.0,0.0
5814,r2507,0.0,0.0,0.0
5815,r2508,0.0,0.0,0.0
5816,r2511,0.0,0.0,0.0
5817,FAOXC2251836x,0.0,0.0,0.0
5818,r2513,0.0,0.0,0.0
5819,r2521,0.0,0.0,0.0
5820,r2526,0.0,0.0,0.0
5821,r2535,0.0,0.0,0.0
5822,r2537,0.0,0.0,0.0
5823,r2539,0.0,0.0,0.0
5824,EX_sprm_e,0.0,207.98598390222958,-207.98598390222958
5825,GNK,-999.9999999999999,-999.9999999999999,0.0
5826,FACOAE180,0.0,-75.43121424030515,75.43121424030515
5827,GULND,-527.1044284750542,638.5890106681306,-1165.6934391431848
5828,FAOXC226,0.0,0.0,0.0
5829,RE0453N,2.4435603586915573e-13,19.275735338697718,-19.275735338697473
5830,RE0512M,0.0,0.0,0.0
5831,RE1925C,1000.0,0.0,1000.0
5832,FAOXC226205x,0.0,0.0,0.0
5833,RE1933C,710.0196602801166,0.0,710.0196602801166
5834,RE2079R,0.0,0.0,0.0
5835,RE2112C,0.0,0.0,0.0
5836,RE2154C,0.0,0.0,0.0
5837,FAOXC240200x_1,0.0,0.0,0.0
5838,RE2235C,0.0,0.0,0.0
5839,RE2235R,0.0,0.0,0.0
5840,RE2269E,0.0,0.0,0.0
5841,RE2270E,0.0,0.0,0.0
5842,RE2304E,0.0,0.0,0.0
5843,RE2327C,0.0,322.67868820649,-322.67868820649
5844,RE2349C,0.0,0.0,0.0
5845,RE2407C,0.0,0.0,0.0
5846,RE2410C,0.0,0.0,0.0
5847,RE2439C,0.0,0.0,0.0
5848,ASCBt5,0.0,0.0,0.0
5849,r2371,0.0,0.0,0.0
5850,r2372,0.0,0.0,0.0
5851,AKGCITtm,0.0,0.0,0.0
5852,r2376,0.0,207.22413222475555,-207.22413222475555
5853,RE2624M,0.0,0.0,0.0
5854,RE2624X,0.0,0.0,0.0
5855,RE2625C,0.0,0.0,0.0
5856,r2378,0.0,0.0,0.0
5857,r2379,0.0,0.0,0.0
5858,r2380,0.0,0.0,0.0
5859,RE2626C,0.0,0.0,0.0
5860,RE2635R,0.0,0.0,0.0
5861,r2381,0.0,0.0,0.0
5862,r2386,0.0,0.0,0.0
5863,RE2636R,0.0,0.0,0.0
5864,RE2637C,0.0,0.0,0.0
5865,r2389,0.0,0.0,0.0
5866,RE2637X,0.0,0.0,0.0
5867,r2390,0.0,0.0,0.0
5868,RE2638C,0.0,0.0,0.0
5869,r2391,0.0,0.0,0.0
5870,r2392,0.0,0.0,0.0
5871,r2393,0.0,0.0,0.0
5872,r2394,0.0,0.0,0.0
5873,RE2640C,0.0,0.0,0.0
5874,RE2649C,0.0,-610.6213573742988,610.6213573742988
5875,RE2655R,0.0,0.0,0.0
5876,RE3185M,0.0,0.0,0.0
5877,RE3186M,0.0,0.0,0.0
5878,RE3189M,0.0,0.0,0.0
5879,RE3190M,0.0,0.0,0.0
5880,RE3191M,0.0,0.0,0.0
5881,RE3195M,0.0,0.0,0.0
5882,FAOXC241181x,0.0,0.0,0.0
5883,RE3198C,0.0,0.0,0.0
5884,RE3218C,1000.0,1000.0,0.0
5885,RE3220C,0.0,0.0,0.0
5886,RE3225C,0.0,0.0,0.0
5887,r2420,0.0,-207.22413222475555,207.22413222475555
5888,r2425,0.0,0.0,0.0
5889,RE3226C,0.0,0.0,0.0
5890,FAOXC80,0.0,0.0,0.0
5891,RE3227C,0.0,0.0,0.0
5892,RE1517X,0.0,0.0,0.0
5893,RE1518M,-1000.0000000000001,-1000.0,-1.1368683772161603e-13
5894,RE1521M,0.0,1.2126349525775492e-13,-1.2126349525775492e-13
5895,RE1521X,0.0,0.0,0.0
5896,RE1523M,0.0,0.0,0.0
5897,RE1523X,0.0,0.0,0.0
5898,RE3229C,0.0,0.0,0.0
5899,RE3230C,0.0,0.0,0.0
5900,RE3235C,0.0,0.0,0.0
5901,RE3238C,0.0,0.0,0.0
5902,RE3239C,0.0,0.0,0.0
5903,RE3242C,0.0,0.0,0.0
5904,RE1525M,-1.5585797516017107e-13,0.0,-1.5585797516017107e-13
5905,RE1525X,0.0,0.0,0.0
5906,RE1530C,-1000.0,-1000.0,0.0
5907,RE3244C,0.0,0.0,0.0
5908,FACOAE181,-65.24466750313674,0.0,-65.24466750313674
5909,RE3258C,0.0,0.0,0.0
5910,RE1531X,0.0,0.0,0.0
5911,RE3259C,0.0,0.0,0.0
5912,RE1532M,-1.558579751601711e-13,0.0,-1.558579751601711e-13
5913,RE3267E,0.0,0.0,0.0
5914,RE1532X,0.0,0.0,0.0
5915,RE3268R_1,0.0,0.0,0.0
5916,FAS100COA,0.0,0.0,0.0
5917,PI35P3P,0.0,0.0,0.0
5918,PI4P4Pn,0.0,-966.9556798052693,966.9556798052693
5919,RE3273C_1,-1000.0,-1000.0,0.0
5920,RE1533M,0.0,1.2126349525775495e-13,-1.2126349525775495e-13
5921,RE1573M,0.0,1.2126349525775495e-13,-1.2126349525775495e-13
5922,RE1573X,0.0,0.0,0.0
5923,RE1709N,0.0,0.0,0.0
5924,RE1711C,0.0,0.0,0.0
5925,RE3301C_1,0.0,202.39592970569666,-202.39592970569666
5926,RE3346C,0.0,0.0,0.0
5927,FADRx,0.0,0.0,0.0
5928,RE3352C,-1000.0,-1000.0,0.0
5929,RE3417C_1,0.0,0.0,0.0
5930,RE3420C_1,0.0,0.0,0.0
5931,RE3423C,0.0,0.0,0.0
5932,RE1796M,0.0,0.0,0.0
5933,HSD3B7,0.0,-1.2299085053570751e-13,1.2299085053570751e-13
5934,RE1803C,0.0,0.0,0.0
5935,RE1804C,0.0,0.0,0.0
5936,RE1807M,0.0,0.0,0.0
5937,RE1834C,0.0,0.0,0.0
5938,RE1834X,0.0,0.0,0.0
5939,RE1836C,0.0,0.0,0.0
5940,RE3430C_1,0.0,0.0,0.0
5941,RE3430M,0.0,0.0,0.0
5942,EX_CE1940_e,0.0,0.0,0.0
5943,EX_CE1936_e,0.0,0.0,0.0
5944,SCP3x,0.0,0.0,0.0
5945,BAAT5x,0.0,0.0,0.0
5946,EX_maltpt_e,0.0,0.0,0.0
5947,EX_CE2916_e,0.0,0.0,0.0
5948,RE1846C,0.0,0.0,0.0
5949,RE1860E,0.0,0.0,0.0
5950,EX_CE2917_e,0.0,0.0,0.0
5951,EX_CE2839_e,-7.22840075201181,0.0,-7.22840075201181
5952,RE1897C,0.0,0.0,0.0
5953,RE1903R,0.0,0.0,0.0
5954,EX_CE1950_e,0.0,0.0,0.0
5955,FAS120COA,0.0,0.0,0.0
5956,EX_23cump_e,0.0,0.0,0.0
5957,EX_CE5788_e,0.0,0.0,0.0
5958,EX_CE5789_e,0.0,0.0,0.0
5959,RE1915C,0.0,0.0,0.0
5960,RE1916C,0.0,0.0,0.0
5961,RE1918C,0.0,346.0691798385803,-346.0691798385803
5962,EX_CE5798_e,0.0,0.0,0.0
5963,EX_CE5791_e,0.0,0.0,0.0
5964,EX_CE5867_e,0.0,0.0,0.0
5965,EX_CE5869_e,0.0,0.0,0.0
5966,EX_CE4633_e,0.0,0.0,0.0
5967,EX_CE1926_e,0.0,0.0,0.0
5968,EX_udpgal_e,0.0,0.0,0.0
5969,EX_crm_hs_e,-983.4778399026347,0.0,-983.4778399026347
5970,RE1921C,20.07080333281533,-346.06917983858034,366.13998317139567
5971,RE1923C,0.0,346.0691798385803,-346.0691798385803
5972,RE2658R,0.0,0.0,0.0
5973,RE2659R,0.0,0.0,0.0
5974,B3GNT38g,0.0,0.0,0.0
5975,RE2675C_1,0.0,0.0,0.0
5976,RE2677C_1,0.0,0.0,0.0
5977,RE2677G_1,0.0,0.0,0.0
5978,RE2677R_1,0.0,0.0,0.0
5979,EX_galside_hs_e,0.0,0.0,0.0
5980,EX_CE0074_e,0.0,-4.3152959160647367e-13,4.3152959160647367e-13
5981,EX_12dgr120_e,0.0,0.0,0.0
5982,EX_C04849_e,0.0,0.0,0.0
5983,RE2759X,0.0,0.0,0.0
5984,RE2799C,0.0,299.6002059494697,-299.6002059494697
5985,RE2814R,0.0,0.0,0.0
5986,RE2898C,0.0,1000.0,-1000.0
5987,PIt8,-1000.0,-1000.0,0.0
5988,2MB2COAc,0.0,0.0,0.0
5989,ADPACDAc,0.0,0.0,0.0
5990,ADPACTD,0.0,0.0,0.0
5991,RE2912M,0.0,0.0,0.0
5992,RE2958C,-1000.0000000000001,-700.3997940505304,-299.6002059494697
5993,FAS140COA,0.0,0.0,0.0
5994,RE2985M,0.0,0.0,0.0
5995,RE2987X,0.0,0.0,0.0
5996,RE2988X,0.0,0.0,0.0
5997,BCRNe,0.0,0.0,0.0
5998,C100CPT1,0.0,0.0,0.0
5999,SK_c101coa_c,0.0,0.0,0.0
6000,C101CPT1,0.0,0.0,0.0
6001,C101CRNe,0.0,0.0,0.0
6002,C10CRNe,0.0,0.0,0.0
6003,C10DCCACT,0.0,0.0,0.0
6004,C10DCc,0.0,0.0,0.0
6005,C12DCACOT,2.4413748881607845e-13,0.0,2.4413748881607845e-13
6006,RE2989X,0.0,0.0,0.0
6007,RE2990X,0.0,0.0,0.0
6008,RE2992X,0.0,0.0,0.0
6009,RE2993X,0.0,0.0,0.0
6010,RE2994X,0.0,0.0,0.0
6011,RE2996X,0.0,0.0,0.0
6012,RE2997X,0.0,0.0,0.0
6013,RE3003M,0.0,0.0,0.0
6014,RE3004M,0.0,0.0,0.0
6015,RE3006M,0.0,0.0,0.0
6016,PAPSR,0.0,0.0,0.0
6017,C12DCACT,0.0,0.0,0.0
6018,DOCOSADIACTD,0.0,0.0,0.0
6019,DOCOSDIACTD,0.0,0.0,0.0
6020,EX_3bcrn_e,0.0,0.0,0.0
6021,EX_3ddcrn_e,0.0,0.0,0.0
6022,EX_3deccrn_e,0.0,0.0,0.0
6023,EX_3hexdcrn_e,0.0,0.0,0.0
6024,RE3010M,0.0,-207.22413222475564,207.22413222475564
6025,RE3011M,0.0,0.0,0.0
6026,RE3012C,0.0,0.0,0.0
6027,RE3012M,0.0,0.0,0.0
6028,RE3012R,0.0,0.0,0.0
6029,EX_3octdec2crn_e,0.0,0.0,0.0
6030,EX_3octdeccrn_e,0.0,0.0,0.0
6031,EX_3octdece1crn_e,0.0,0.0,0.0
6032,EX_3tdcrn_e,0.0,0.0,0.0
6033,EX_3tetd7ecoacrn_e,0.0,0.0,0.0
6034,EX_3ttetddcoacrn_e,0.0,0.0,0.0
6035,EX_c16dc_e,0.0,0.0,0.0
6036,EX_c4crn_e,0.0,0.0,0.0
6037,RE3015R,0.0,0.0,0.0
6038,RE3033C,0.0,0.0,0.0
6039,RE3431C,0.0,0.0,0.0
6040,RE3432M,0.0,0.0,0.0
6041,RE3432X,0.0,0.0,0.0
6042,RE3435C,0.0,0.0,0.0
6043,RE3470C,0.0,0.0,0.0
6044,RE3470M,0.0,0.0,0.0
6045,RE3475C,0.0,0.0,0.0
6046,EX_c51crn_e,0.0,0.0,0.0
6047,EX_c6dc_e,0.0,0.0,0.0
6048,EX_c81crn_e,0.0,0.0,0.0
6049,RE3488R,0.0,0.0,0.0
6050,EX_c8dc_e,0.0,0.0,0.0
6051,RE3493C,0.0,0.0,0.0
6052,FAS180COA,0.0,0.0,0.0
6053,RE3496C,0.0,0.0,0.0
